"Plot Title: 10699194"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 10699194, SEN S/N: 10699194)","Temp, °F (LGR S/N: 10699194, SEN S/N: 10699194)","Coupler Detached (LGR S/N: 10699194)","Coupler Attached (LGR S/N: 10699194)","Host Connected (LGR S/N: 10699194)","Stopped (LGR S/N: 10699194)","End Of File (LGR S/N: 10699194)"
5888,09/19/17 10:03:01 PM,14.9237,80.911,,,,,
5889,09/19/17 10:18:01 PM,14.9237,80.911,,,,,
5890,09/19/17 10:33:01 PM,14.9231,80.735,,,,,
5891,09/19/17 10:48:01 PM,14.9248,80.559,,,,,
5892,09/19/17 11:03:01 PM,14.9225,80.559,,,,,
5893,09/19/17 11:18:01 PM,14.9219,80.382,,,,,
5894,09/19/17 11:33:01 PM,14.9151,80.382,,,,,
5895,09/19/17 11:48:01 PM,14.9192,80.206,,,,,
5896,09/20/17 12:03:01 AM,14.9192,80.206,,,,,
5897,09/20/17 12:18:01 AM,14.9186,80.029,,,,,
5898,09/20/17 12:33:01 AM,14.9163,80.029,,,,,
5899,09/20/17 12:48:01 AM,14.9186,80.029,,,,,
5900,09/20/17 01:03:01 AM,14.9139,80.029,,,,,
5901,09/20/17 01:18:01 AM,14.9118,80.029,,,,,
5902,09/20/17 01:33:01 AM,14.9073,80.029,,,,,
5903,09/20/17 01:48:01 AM,14.9112,79.853,,,,,
5904,09/20/17 02:03:01 AM,14.9135,79.853,,,,,
5905,09/20/17 02:18:01 AM,14.9084,79.678,,,,,
5906,09/20/17 02:33:01 AM,14.9106,79.678,,,,,
5907,09/20/17 02:48:01 AM,14.9084,79.678,,,,,
5908,09/20/17 03:03:01 AM,14.9078,79.502,,,,,
5909,09/20/17 03:18:01 AM,14.9078,79.502,,,,,
5910,09/20/17 03:33:01 AM,14.9100,79.502,,,,,
5911,09/20/17 03:48:01 AM,14.9147,79.502,,,,,
5912,09/20/17 04:03:01 AM,14.9123,79.502,,,,,
5913,09/20/17 04:18:01 AM,14.9118,79.326,,,,,
5914,09/20/17 04:33:01 AM,14.9118,79.326,,,,,
5915,09/20/17 04:48:01 AM,14.9112,79.151,,,,,
5916,09/20/17 05:03:01 AM,14.9135,79.151,,,,,
5917,09/20/17 05:18:01 AM,14.9135,79.151,,,,,
5918,09/20/17 05:33:01 AM,14.9135,79.151,,,,,
5919,09/20/17 05:48:01 AM,14.9135,79.151,,,,,
5920,09/20/17 06:03:01 AM,14.9158,79.151,,,,,
5921,09/20/17 06:18:01 AM,14.9180,79.151,,,,,
5922,09/20/17 06:33:01 AM,14.9242,78.975,,,,,
5923,09/20/17 06:48:01 AM,14.9242,78.975,,,,,
5924,09/20/17 07:03:01 AM,14.9242,78.975,,,,,
5925,09/20/17 07:18:01 AM,14.9334,78.975,,,,,
5926,09/20/17 07:33:01 AM,14.9287,78.975,,,,,
5927,09/20/17 07:48:01 AM,14.9328,78.800,,,,,
5928,09/20/17 08:03:01 AM,14.9328,78.800,,,,,
5929,09/20/17 08:18:01 AM,14.9351,78.800,,,,,
5930,09/20/17 08:33:01 AM,14.9396,78.800,,,,,
5931,09/20/17 08:48:01 AM,14.9390,78.624,,,,,
5932,09/20/17 09:03:01 AM,14.9390,78.624,,,,,
5933,09/20/17 09:18:01 AM,14.9414,78.624,,,,,
5934,09/20/17 09:33:01 AM,14.9441,78.800,,,,,
5935,09/20/17 09:48:01 AM,14.9441,78.800,,,,,
5936,09/20/17 10:03:01 AM,14.9441,78.800,,,,,
5937,09/20/17 10:18:01 AM,14.9414,78.624,,,,,
5938,09/20/17 10:33:01 AM,14.9414,78.624,,,,,
5939,09/20/17 10:48:01 AM,14.9367,78.624,,,,,
5940,09/20/17 11:03:01 AM,14.9390,78.624,,,,,
5941,09/20/17 11:18:01 AM,14.9396,78.800,,,,,
5942,09/20/17 11:33:01 AM,14.9373,78.800,,,,,
5943,09/20/17 11:48:01 AM,14.9344,79.326,,,,,
5944,09/20/17 12:03:01 PM,14.9328,79.502,,,,,
5945,09/20/17 12:18:01 PM,14.9322,79.326,,,,,
5946,09/20/17 12:33:01 PM,14.9276,79.326,,,,,
5947,09/20/17 12:48:01 PM,14.9299,79.326,,,,,
5948,09/20/17 01:03:01 PM,14.9237,79.502,,,,,
5949,09/20/17 01:18:01 PM,14.9219,79.678,,,,,
5950,09/20/17 01:33:01 PM,14.9225,79.853,,,,,
5951,09/20/17 01:48:01 PM,14.9225,79.853,,,,,
5952,09/20/17 02:03:01 PM,14.9186,80.029,,,,,
5953,09/20/17 02:18:01 PM,14.9163,80.029,,,,,
5954,09/20/17 02:33:01 PM,14.9129,80.382,,,,,
5955,09/20/17 02:48:01 PM,14.9094,81.442,,,,,
5956,09/20/17 03:03:01 PM,14.9106,82.508,,,,,
5957,09/20/17 03:18:01 PM,14.9134,81.266,,,,,
5958,09/20/17 03:33:01 PM,14.9100,80.911,,,,,
5959,09/20/17 03:48:01 PM,14.9083,81.797,,,,,
5960,09/20/17 04:03:01 PM,14.9026,82.152,,,,,
5961,09/20/17 04:18:01 PM,14.9026,82.152,,,,,
5962,09/20/17 04:33:01 PM,14.9009,82.330,,,,,
5963,09/20/17 04:48:01 PM,14.8958,82.864,,,,,
5964,09/20/17 05:03:01 PM,14.8991,83.221,,,,,
5965,09/20/17 05:18:01 PM,14.8991,83.221,,,,,
5966,09/20/17 05:33:01 PM,14.9009,83.043,,,,,
5967,09/20/17 05:48:01 PM,14.9038,83.221,,,,,
5968,09/20/17 06:03:01 PM,14.9049,83.579,,,,,
5969,09/20/17 06:18:01 PM,14.9049,83.579,,,,,
5970,09/20/17 06:33:01 PM,14.9049,83.579,,,,,
5971,09/20/17 06:48:01 PM,14.9054,83.757,,,,,
5972,09/20/17 07:03:01 PM,14.9100,83.757,,,,,
5973,09/20/17 07:18:01 PM,14.9100,83.757,,,,,
5974,09/20/17 07:33:01 PM,14.9145,83.757,,,,,
5975,09/20/17 07:48:01 PM,14.9168,83.757,,,,,
5976,09/20/17 08:03:01 PM,14.9122,83.757,,,,,
5977,09/20/17 08:18:01 PM,14.9163,83.579,,,,,
5978,09/20/17 08:33:01 PM,14.9163,83.579,,,,,
5979,09/20/17 08:48:01 PM,14.9179,83.399,,,,,
5980,09/20/17 09:03:01 PM,14.9202,83.399,,,,,
5981,09/20/17 09:18:01 PM,14.9202,83.399,,,,,
5982,09/20/17 09:33:01 PM,14.9173,83.221,,,,,
5983,09/20/17 09:48:01 PM,14.9241,83.221,,,,,
5984,09/20/17 10:03:01 PM,14.9235,83.043,,,,,
5985,09/20/17 10:18:01 PM,14.9258,83.043,,,,,
5986,09/20/17 10:33:01 PM,14.9297,82.864,,,,,
5987,09/20/17 10:48:01 PM,14.9270,82.686,,,,,
5988,09/20/17 11:03:01 PM,14.9270,82.686,,,,,
5989,09/20/17 11:18:01 PM,14.9356,82.508,,,,,
5990,09/20/17 11:33:01 PM,14.9377,82.508,,,,,
5991,09/20/17 11:48:01 PM,14.9440,82.330,,,,,
5992,09/21/17 12:03:01 AM,14.9440,82.330,,,,,
5993,09/21/17 12:18:01 AM,14.9457,82.152,,,,,
5994,09/21/17 12:33:01 AM,14.9451,81.975,,,,,
5995,09/21/17 12:48:01 AM,14.9406,81.975,,,,,
5996,09/21/17 01:03:01 AM,14.9406,81.975,,,,,
5997,09/21/17 01:18:01 AM,14.9422,81.797,,,,,
5998,09/21/17 01:33:01 AM,14.9418,81.621,,,,,
5999,09/21/17 01:48:01 AM,14.9418,81.621,,,,,
6000,09/21/17 02:03:01 AM,14.9434,81.442,,,,,
6001,09/21/17 02:18:01 AM,14.9389,81.442,,,,,
6002,09/21/17 02:33:01 AM,14.9389,81.442,,,,,
6003,09/21/17 02:48:01 AM,14.9406,81.266,,,,,
6004,09/21/17 03:03:01 AM,14.9406,81.266,,,,,
6005,09/21/17 03:18:01 AM,14.9356,81.090,,,,,
6006,09/21/17 03:33:01 AM,14.9424,81.090,,,,,
6007,09/21/17 03:48:01 AM,14.9350,80.911,,,,,
6008,09/21/17 04:03:01 AM,14.9350,80.911,,,,,
6009,09/21/17 04:18:01 AM,14.9367,80.735,,,,,
6010,09/21/17 04:33:01 AM,14.9480,80.735,,,,,
6011,09/21/17 04:48:01 AM,14.9502,80.735,,,,,
6012,09/21/17 05:03:01 AM,14.9496,80.559,,,,,
6013,09/21/17 05:18:01 AM,14.9519,80.559,,,,,
6014,09/21/17 05:33:01 AM,14.9519,80.559,,,,,
6015,09/21/17 05:48:01 AM,14.9514,80.382,,,,,
6016,09/21/17 06:03:01 AM,14.9559,80.382,,,,,
6017,09/21/17 06:18:01 AM,14.9559,80.382,,,,,
6018,09/21/17 06:33:01 AM,14.9599,80.206,,,,,
6019,09/21/17 06:48:01 AM,14.9599,80.206,,,,,
6020,09/21/17 07:03:01 AM,14.9644,80.206,,,,,
6021,09/21/17 07:18:01 AM,14.9644,80.206,,,,,
6022,09/21/17 07:33:01 AM,14.9685,80.029,,,,,
6023,09/21/17 07:48:01 AM,14.9685,80.029,,,,,
6024,09/21/17 08:03:01 AM,14.9707,80.029,,,,,
6025,09/21/17 08:18:01 AM,14.9685,80.029,,,,,
6026,09/21/17 08:33:01 AM,14.9730,80.029,,,,,
6027,09/21/17 08:48:01 AM,14.9730,80.029,,,,,
6028,09/21/17 09:03:01 AM,14.9730,80.029,,,,,
6029,09/21/17 09:18:01 AM,14.9730,80.029,,,,,
6030,09/21/17 09:33:01 AM,14.9730,80.029,,,,,
6031,09/21/17 09:48:01 AM,14.9775,80.029,,,,,
6032,09/21/17 10:03:01 AM,14.9798,80.029,,,,,
6033,09/21/17 10:18:01 AM,14.9775,80.029,,,,,
6034,09/21/17 10:33:01 AM,14.9798,80.029,,,,,
6035,09/21/17 10:48:01 AM,14.9798,80.029,,,,,
6036,09/21/17 11:03:01 AM,14.9849,80.206,,,,,
6037,09/21/17 11:18:01 AM,14.9804,80.206,,,,,
6038,09/21/17 11:33:01 AM,14.9780,80.206,,,,,
6039,09/21/17 11:48:01 AM,14.9804,80.206,,,,,
6040,09/21/17 12:03:01 PM,14.9763,80.382,,,,,
6041,09/21/17 12:18:01 PM,14.9763,80.382,,,,,
6042,09/21/17 12:33:01 PM,14.9701,80.559,,,,,
6043,09/21/17 12:48:01 PM,14.9707,80.735,,,,,
6044,09/21/17 01:03:01 PM,14.9683,80.735,,,,,
6045,09/21/17 01:18:01 PM,14.9683,80.735,,,,,
6046,09/21/17 01:33:01 PM,14.9644,80.911,,,,,
6047,09/21/17 01:48:01 PM,14.9599,80.911,,,,,
6048,09/21/17 02:03:01 PM,14.9582,81.090,,,,,
6049,09/21/17 02:18:01 PM,14.9588,81.266,,,,,
6050,09/21/17 02:33:01 PM,14.9547,81.442,,,,,
6051,09/21/17 02:48:01 PM,14.9519,81.266,,,,,
6052,09/21/17 03:03:01 PM,14.9485,81.621,,,,,
6053,09/21/17 03:18:01 PM,14.9474,81.975,,,,,
6054,09/21/17 03:33:01 PM,14.9474,81.975,,,,,
6055,09/21/17 03:48:01 PM,14.9418,82.330,,,,,
6056,09/21/17 04:03:01 PM,14.9412,82.864,,,,,
6057,09/21/17 04:18:01 PM,14.9389,82.864,,,,,
6058,09/21/17 04:33:01 PM,14.9383,82.686,,,,,
6059,09/21/17 04:48:01 PM,14.9377,82.508,,,,,
6060,09/21/17 05:03:01 PM,14.9344,82.864,,,,,
6061,09/21/17 05:18:01 PM,14.9350,83.043,,,,,
6062,09/21/17 05:33:01 PM,14.9356,83.221,,,,,
6063,09/21/17 05:48:01 PM,14.9332,83.221,,,,,
6064,09/21/17 06:03:01 PM,14.9332,83.221,,,,,
6065,09/21/17 06:18:01 PM,14.9315,83.399,,,,,
6066,09/21/17 06:33:01 PM,14.9360,83.399,,,,,
6067,09/21/17 06:48:01 PM,14.9332,83.221,,,,,
6068,09/21/17 07:03:01 PM,14.9356,83.221,,,,,
6069,09/21/17 07:18:01 PM,14.9360,83.399,,,,,
6070,09/21/17 07:33:01 PM,14.9406,83.399,,,,,
6071,09/21/17 07:48:01 PM,14.9406,83.399,,,,,
6072,09/21/17 08:03:01 PM,14.9428,83.399,,,,,
6073,09/21/17 08:18:01 PM,14.9451,83.399,,,,,
6074,09/21/17 08:33:01 PM,14.9434,83.579,,,,,
6075,09/21/17 08:48:01 PM,14.9457,83.579,,,,,
6076,09/21/17 09:03:01 PM,14.9480,83.579,,,,,
6077,09/21/17 09:18:01 PM,14.9496,83.399,,,,,
6078,09/21/17 09:33:01 PM,14.9519,83.399,,,,,
6079,09/21/17 09:48:01 PM,14.9469,83.221,,,,,
6080,09/21/17 10:03:01 PM,14.9514,83.221,,,,,
6081,09/21/17 10:18:01 PM,14.9553,83.043,,,,,
6082,09/21/17 10:33:01 PM,14.9593,82.864,,,,,
6083,09/21/17 10:48:01 PM,14.9570,82.864,,,,,
6084,09/21/17 11:03:01 PM,14.9543,82.686,,,,,
6085,09/21/17 11:18:01 PM,14.9588,82.686,,,,,
6086,09/21/17 11:33:01 PM,14.9514,82.508,,,,,
6087,09/21/17 11:48:01 PM,14.9605,82.508,,,,,
6088,09/22/17 12:03:01 AM,14.9553,82.330,,,,,
6089,09/22/17 12:18:01 AM,14.9576,82.330,,,,,
6090,09/22/17 12:33:01 AM,14.9570,82.152,,,,,
6091,09/22/17 12:48:01 AM,14.9593,82.152,,,,,
6092,09/22/17 01:03:01 AM,14.9588,81.975,,,,,
6093,09/22/17 01:18:01 AM,14.9564,81.975,,,,,
6094,09/22/17 01:33:01 AM,14.9559,81.797,,,,,
6095,09/22/17 01:48:01 AM,14.9559,81.797,,,,,
6096,09/22/17 02:03:01 AM,14.9599,81.621,,,,,
6097,09/22/17 02:18:01 AM,14.9576,81.621,,,,,
6098,09/22/17 02:33:01 AM,14.9570,81.442,,,,,
6099,09/22/17 02:48:01 AM,14.9547,81.442,,,,,
6100,09/22/17 03:03:01 AM,14.9543,81.266,,,,,
6101,09/22/17 03:18:01 AM,14.9564,81.266,,,,,
6102,09/22/17 03:33:01 AM,14.9564,81.266,,,,,
6103,09/22/17 03:48:01 AM,14.9559,81.090,,,,,
6104,09/22/17 04:03:01 AM,14.9559,81.090,,,,,
6105,09/22/17 04:18:01 AM,14.9576,80.911,,,,,
6106,09/22/17 04:33:01 AM,14.9599,80.911,,,,,
6107,09/22/17 04:48:01 AM,14.9593,80.735,,,,,
6108,09/22/17 05:03:01 AM,14.9615,80.735,,,,,
6109,09/22/17 05:18:01 AM,14.9611,80.559,,,,,
6110,09/22/17 05:33:01 AM,14.9633,80.559,,,,,
6111,09/22/17 05:48:01 AM,14.9627,80.382,,,,,
6112,09/22/17 06:03:01 AM,14.9673,80.382,,,,,
6113,09/22/17 06:18:01 AM,14.9695,80.382,,,,,
6114,09/22/17 06:33:01 AM,14.9689,80.206,,,,,
6115,09/22/17 06:48:01 AM,14.9689,80.206,,,,,
6116,09/22/17 07:03:01 AM,14.9730,80.029,,,,,
6117,09/22/17 07:18:01 AM,14.9751,80.029,,,,,
6118,09/22/17 07:33:01 AM,14.9747,79.853,,,,,
6119,09/22/17 07:48:01 AM,14.9747,79.853,,,,,
6120,09/22/17 08:03:01 AM,14.9786,79.678,,,,,
6121,09/22/17 08:18:01 AM,14.9786,79.678,,,,,
6122,09/22/17 08:33:01 AM,14.9786,79.678,,,,,
6123,09/22/17 08:48:01 AM,14.9792,79.853,,,,,
6124,09/22/17 09:03:01 AM,14.9815,79.853,,,,,
6125,09/22/17 09:18:01 AM,14.9815,79.853,,,,,
6126,09/22/17 09:33:01 AM,14.9798,80.029,,,,,
6127,09/22/17 09:48:01 AM,14.9866,80.029,,,,,
6128,09/22/17 10:03:01 AM,14.9843,80.029,,,,,
6129,09/22/17 10:18:01 AM,14.9849,80.206,,,,,
6130,09/22/17 10:33:01 AM,14.9894,80.206,,,,,
6131,09/22/17 10:48:01 AM,14.9894,80.206,,,,,
6132,09/22/17 11:03:01 AM,14.9870,80.206,,,,,
6133,09/22/17 11:18:01 AM,14.9849,80.206,,,,,
6134,09/22/17 11:33:01 AM,14.9854,80.382,,,,,
6135,09/22/17 11:48:01 AM,14.9814,80.559,,,,,
6136,09/22/17 12:03:01 PM,14.9860,80.559,,,,,
6137,09/22/17 12:18:01 PM,14.9814,80.559,,,,,
6138,09/22/17 12:33:01 PM,14.9769,80.559,,,,,
6139,09/22/17 12:48:01 PM,14.9786,81.090,,,,,
6140,09/22/17 01:03:01 PM,14.9780,81.621,,,,,
6141,09/22/17 01:18:01 PM,14.9730,82.152,,,,,
6142,09/22/17 01:33:01 PM,14.9677,81.975,,,,,
6143,09/22/17 01:48:01 PM,14.9644,81.621,,,,,
6144,09/22/17 02:03:01 PM,14.9621,81.621,,,,,
6145,09/22/17 02:18:01 PM,14.9644,81.621,,,,,
6146,09/22/17 02:33:01 PM,14.9621,82.330,,,,,
6147,09/22/17 02:48:01 PM,14.9609,81.975,,,,,
6148,09/22/17 03:03:01 PM,14.9564,81.975,,,,,
6149,09/22/17 03:18:01 PM,14.9508,82.330,,,,,
6150,09/22/17 03:33:01 PM,14.9485,82.330,,,,,
6151,09/22/17 03:48:01 PM,14.9490,82.508,,,,,
6152,09/22/17 04:03:01 PM,14.9445,82.508,,,,,
6153,09/22/17 04:18:01 PM,14.9422,82.508,,,,,
6154,09/22/17 04:33:01 PM,14.9412,82.864,,,,,
6155,09/22/17 04:48:01 PM,14.9400,83.221,,,,,
6156,09/22/17 05:03:01 PM,14.9383,83.399,,,,,
6157,09/22/17 05:18:01 PM,14.9422,83.221,,,,,
6158,09/22/17 05:33:01 PM,14.9418,83.043,,,,,
6159,09/22/17 05:48:01 PM,14.9389,83.579,,,,,
6160,09/22/17 06:03:01 PM,14.9371,83.757,,,,,
6161,09/22/17 06:18:01 PM,14.9350,83.757,,,,,
6162,09/22/17 06:33:01 PM,14.9350,83.757,,,,,
6163,09/22/17 06:48:01 PM,14.9350,83.757,,,,,
6164,09/22/17 07:03:01 PM,14.9377,83.935,,,,,
6165,09/22/17 07:18:01 PM,14.9338,84.115,,,,,
6166,09/22/17 07:33:01 PM,14.9377,83.935,,,,,
6167,09/22/17 07:48:01 PM,14.9383,84.115,,,,,
6168,09/22/17 08:03:01 PM,14.9383,84.115,,,,,
6169,09/22/17 08:18:01 PM,14.9429,84.115,,,,,
6170,09/22/17 08:33:01 PM,14.9451,84.115,,,,,
6171,09/22/17 08:48:01 PM,14.9445,83.935,,,,,
6172,09/22/17 09:03:01 PM,14.9463,83.757,,,,,
6173,09/22/17 09:18:01 PM,14.9486,83.757,,,,,
6174,09/22/17 09:33:01 PM,14.9457,83.579,,,,,
6175,09/22/17 09:48:01 PM,14.9480,83.579,,,,,
6176,09/22/17 10:03:01 PM,14.9480,83.579,,,,,
6177,09/22/17 10:18:01 PM,14.9496,83.399,,,,,
6178,09/22/17 10:33:01 PM,14.9469,83.221,,,,,
6179,09/22/17 10:48:01 PM,14.9514,83.221,,,,,
6180,09/22/17 11:03:01 PM,14.9508,83.043,,,,,
6181,09/22/17 11:18:01 PM,14.9525,82.864,,,,,
6182,09/22/17 11:33:01 PM,14.9519,82.686,,,,,
6183,09/22/17 11:48:01 PM,14.9519,82.686,,,,,
6184,09/23/17 12:03:01 AM,14.9537,82.508,,,,,
6185,09/23/17 12:18:01 AM,14.9531,82.330,,,,,
6186,09/23/17 12:33:01 AM,14.9502,82.152,,,,,
6187,09/23/17 12:48:01 AM,14.9502,82.152,,,,,
6188,09/23/17 01:03:01 AM,14.9474,81.975,,,,,
6189,09/23/17 01:18:01 AM,14.9445,81.797,,,,,
6190,09/23/17 01:33:01 AM,14.9490,81.797,,,,,
6191,09/23/17 01:48:01 AM,14.9463,81.621,,,,,
6192,09/23/17 02:03:01 AM,14.9485,81.621,,,,,
6193,09/23/17 02:18:01 AM,14.9434,81.442,,,,,
6194,09/23/17 02:33:01 AM,14.9480,81.442,,,,,
6195,09/23/17 02:48:01 AM,14.9428,81.266,,,,,
6196,09/23/17 03:03:01 AM,14.9474,81.266,,,,,
6197,09/23/17 03:18:01 AM,14.9490,81.090,,,,,
6198,09/23/17 03:33:01 AM,14.9424,81.090,,,,,
6199,09/23/17 03:48:01 AM,14.9440,80.911,,,,,
6200,09/23/17 04:03:01 AM,14.9418,80.911,,,,,
6201,09/23/17 04:18:01 AM,14.9434,80.735,,,,,
6202,09/23/17 04:33:01 AM,14.9474,80.559,,,,,
6203,09/23/17 04:48:01 AM,14.9451,80.559,,,,,
6204,09/23/17 05:03:01 AM,14.9469,80.382,,,,,
6205,09/23/17 05:18:01 AM,14.9469,80.382,,,,,
6206,09/23/17 05:33:01 AM,14.9492,80.382,,,,,
6207,09/23/17 05:48:01 AM,14.9508,80.206,,,,,
6208,09/23/17 06:03:01 AM,14.9548,80.029,,,,,
6209,09/23/17 06:18:01 AM,14.9548,80.029,,,,,
6210,09/23/17 06:33:01 AM,14.9519,79.853,,,,,
6211,09/23/17 06:48:01 AM,14.9566,79.853,,,,,
6212,09/23/17 07:03:01 AM,14.9560,79.678,,,,,
6213,09/23/17 07:18:01 AM,14.9599,79.502,,,,,
6214,09/23/17 07:33:01 AM,14.9599,79.502,,,,,
6215,09/23/17 07:48:01 AM,14.9640,79.326,,,,,
6216,09/23/17 08:03:01 AM,14.9640,79.326,,,,,
6217,09/23/17 08:18:01 AM,14.9640,79.326,,,,,
6218,09/23/17 08:33:01 AM,14.9685,79.326,,,,,
6219,09/23/17 08:48:01 AM,14.9685,79.326,,,,,
6220,09/23/17 09:03:01 AM,14.9662,79.326,,,,,
6221,09/23/17 09:18:01 AM,14.9691,79.502,,,,,
6222,09/23/17 09:33:01 AM,14.9712,79.502,,,,,
6223,09/23/17 09:48:01 AM,14.9712,79.502,,,,,
6224,09/23/17 10:03:01 AM,14.9718,79.678,,,,,
6225,09/23/17 10:18:01 AM,14.9741,79.678,,,,,
6226,09/23/17 10:33:01 AM,14.9701,79.853,,,,,
6227,09/23/17 10:48:01 AM,14.9724,79.853,,,,,
6228,09/23/17 11:03:01 AM,14.9724,79.853,,,,,
6229,09/23/17 11:18:01 AM,14.9701,79.853,,,,,
6230,09/23/17 11:33:01 AM,14.9730,80.029,,,,,
6231,09/23/17 11:48:01 AM,14.9662,80.029,,,,,
6232,09/23/17 12:03:01 PM,14.9689,80.206,,,,,
6233,09/23/17 12:18:01 PM,14.9644,80.206,,,,,
6234,09/23/17 12:33:01 PM,14.9605,80.382,,,,,
6235,09/23/17 12:48:01 PM,14.9576,80.206,,,,,
6236,09/23/17 01:03:01 PM,14.9537,80.382,,,,,
6237,09/23/17 01:18:01 PM,14.9537,80.382,,,,,
6238,09/23/17 01:33:01 PM,14.9496,80.559,,,,,
6239,09/23/17 01:48:01 PM,14.9451,80.559,,,,,
6240,09/23/17 02:03:01 PM,14.9383,80.559,,,,,
6241,09/23/17 02:18:01 PM,14.9367,80.735,,,,,
6242,09/23/17 02:33:01 PM,14.9321,80.735,,,,,
6243,09/23/17 02:48:01 PM,14.9327,80.911,,,,,
6244,09/23/17 03:03:01 PM,14.9315,81.266,,,,,
6245,09/23/17 03:18:01 PM,14.9270,81.266,,,,,
6246,09/23/17 03:33:01 PM,14.9241,81.090,,,,,
6247,09/23/17 03:48:01 PM,14.9196,81.090,,,,,
6248,09/23/17 04:03:01 PM,14.9174,81.090,,,,,
6249,09/23/17 04:18:01 PM,14.9134,81.266,,,,,
6250,09/23/17 04:33:01 PM,14.9134,81.266,,,,,
6251,09/23/17 04:48:01 PM,14.9134,81.266,,,,,
6252,09/23/17 05:03:01 PM,14.9134,81.266,,,,,
6253,09/23/17 05:18:01 PM,14.9116,81.442,,,,,
6254,09/23/17 05:33:01 PM,14.9116,81.442,,,,,
6255,09/23/17 05:48:01 PM,14.9112,81.266,,,,,
6256,09/23/17 06:03:01 PM,14.9139,81.442,,,,,
6257,09/23/17 06:18:01 PM,14.9145,81.621,,,,,
6258,09/23/17 06:33:01 PM,14.9145,81.621,,,,,
6259,09/23/17 06:48:01 PM,14.9116,81.442,,,,,
6260,09/23/17 07:03:01 PM,14.9145,81.621,,,,,
6261,09/23/17 07:18:01 PM,14.9145,81.621,,,,,
6262,09/23/17 07:33:01 PM,14.9184,81.442,,,,,
6263,09/23/17 07:48:01 PM,14.9184,81.442,,,,,
6264,09/23/17 08:03:01 PM,14.9208,81.442,,,,,
6265,09/23/17 08:18:01 PM,14.9231,81.442,,,,,
6266,09/23/17 08:33:01 PM,14.9253,81.442,,,,,
6267,09/23/17 08:48:01 PM,14.9253,81.442,,,,,
6268,09/23/17 09:03:01 PM,14.9253,81.442,,,,,
6269,09/23/17 09:18:01 PM,14.9270,81.266,,,,,
6270,09/23/17 09:33:01 PM,14.9276,81.442,,,,,
6271,09/23/17 09:48:01 PM,14.9253,81.442,,,,,
6272,09/23/17 10:03:01 PM,14.9270,81.266,,,,,
6273,09/23/17 10:18:01 PM,14.9270,81.266,,,,,
6274,09/23/17 10:33:01 PM,14.9270,81.266,,,,,
6275,09/23/17 10:48:01 PM,14.9293,81.266,,,,,
6276,09/23/17 11:03:01 PM,14.9264,81.090,,,,,
6277,09/23/17 11:18:01 PM,14.9287,81.090,,,,,
6278,09/23/17 11:33:01 PM,14.9282,80.911,,,,,
6279,09/23/17 11:48:01 PM,14.9282,80.911,,,,,
6280,09/24/17 12:03:01 AM,14.9299,80.735,,,,,
6281,09/24/17 12:18:01 AM,14.9299,80.735,,,,,
6282,09/24/17 12:33:01 AM,14.9276,80.735,,,,,
6283,09/24/17 12:48:01 AM,14.9248,80.559,,,,,
6284,09/24/17 01:03:01 AM,14.9219,80.382,,,,,
6285,09/24/17 01:18:01 AM,14.9264,80.382,,,,,
6286,09/24/17 01:33:01 AM,14.9242,80.382,,,,,
6287,09/24/17 01:48:01 AM,14.9258,80.206,,,,,
6288,09/24/17 02:03:01 AM,14.9258,80.206,,,,,
6289,09/24/17 02:18:01 AM,14.9258,80.206,,,,,
6290,09/24/17 02:33:01 AM,14.9276,80.029,,,,,
6291,09/24/17 02:48:01 AM,14.9276,80.029,,,,,
6292,09/24/17 03:03:01 AM,14.9254,80.029,,,,,
6293,09/24/17 03:18:01 AM,14.9293,79.853,,,,,
6294,09/24/17 03:33:01 AM,14.9293,79.853,,,,,
6295,09/24/17 03:48:01 AM,14.9311,79.678,,,,,
6296,09/24/17 04:03:01 AM,14.9311,79.678,,,,,
6297,09/24/17 04:18:01 AM,14.9350,79.502,,,,,
6298,09/24/17 04:33:01 AM,14.9328,79.502,,,,,
6299,09/24/17 04:48:01 AM,14.9322,79.326,,,,,
6300,09/24/17 05:03:01 AM,14.9344,79.326,,,,,
6301,09/24/17 05:18:01 AM,14.9322,79.326,,,,,
6302,09/24/17 05:33:01 AM,14.9299,79.326,,,,,
6303,09/24/17 05:48:01 AM,14.9299,79.326,,,,,
6304,09/24/17 06:03:01 AM,14.9316,79.151,,,,,
6305,09/24/17 06:18:01 AM,14.9340,79.151,,,,,
6306,09/24/17 06:33:01 AM,14.9361,79.151,,,,,
6307,09/24/17 06:48:01 AM,14.9402,78.975,,,,,
6308,09/24/17 07:03:01 AM,14.9356,78.975,,,,,
6309,09/24/17 07:18:01 AM,14.9402,78.975,,,,,
6310,09/24/17 07:33:01 AM,14.9402,78.975,,,,,
6311,09/24/17 07:48:01 AM,14.9441,78.800,,,,,
6312,09/24/17 08:03:01 AM,14.9441,78.800,,,,,
6313,09/24/17 08:18:01 AM,14.9464,78.800,,,,,
6314,09/24/17 08:33:01 AM,14.9509,78.800,,,,,
6315,09/24/17 08:48:01 AM,14.9464,78.800,,,,,
6316,09/24/17 09:03:01 AM,14.9509,78.800,,,,,
6317,09/24/17 09:18:01 AM,14.9532,78.800,,,,,
6318,09/24/17 09:33:01 AM,14.9554,78.800,,,,,
