 ,Label,Mean,Min,Max,Length.cm,Family
3,FEn17w12C04.1.tif,107.478,71.541,255,0.808,Od.Damselflies
1,FEn17w12C04.2.tif,74.58,25.941,133.852,1.379,Plecoptera.Perlidae
1,FEn17w12C04.3.tif,166.704,114.752,209.776,0.44,Eph.Heptageniidae
2,FEn17w12C04.3.tif,137.999,89.461,167.595,0.396,Eph.Heptageniidae
3,FEn17w12C04.3.tif,147.672,100.346,194.589,0.275,Eph.Heptageniidae
4,FEn17w12C04.3.tif,159.312,112.098,218.324,0.242,Eph.Heptageniidae
5,FEn17w12C04.3.tif,145.318,109.128,189.027,0.266,Eph.Heptageniidae
6,FEn17w12C04.3.tif,171.916,107.827,210.531,0.217,Eph.Heptageniidae
7,FEn17w12C04.3.tif,184.028,118.778,251.73,0.37,Eph.Heptageniidae
8,FEn17w12C04.3.tif,139.802,85.056,197.333,0.356,Eph.Heptageniidae
9,FEn17w12C04.3.tif,146.424,91.958,179.229,0.296,Eph.Heptageniidae
10,FEn17w12C04.3.tif,156.552,121.847,177.378,0.132,Eph.Heptageniidae
11,FEn17w12C04.3.tif,160.331,124.961,191.024,0.445,Eph.Heptageniidae
12,FEn17w12C04.3.tif,184.008,145.627,204.835,0.282,Eph.Heptageniidae
13,FEn17w12C04.3.tif,180.89,162.843,198.384,0.343,Eph.Heptageniidae
1,FEn17w12C04.4.tif,170.337,119.333,225.524,0.447,Eph.Heptageniidae
2,FEn17w12C04.4.tif,178.148,119.706,203.731,0.254,Eph.Heptageniidae
3,FEn17w12C04.4.tif,154.065,98.92,181.586,0.464,Eph.Heptageniidae
4,FEn17w12C04.4.tif,126.546,91.397,171.681,0.212,Eph.Heptageniidae
5,FEn17w12C04.4.tif,147.081,110.842,179.579,0.232,Eph.Heptageniidae
6,FEn17w12C04.4.tif,124.172,49.861,174.02,0.425,Eph.Heptageniidae
7,FEn17w12C04.4.tif,148.16,113.954,196.659,0.407,Eph.Heptageniidae
8,FEn17w12C04.4.tif,150.577,98.081,194.03,0.34,Eph.Heptageniidae
9,FEn17w12C04.4.tif,150.203,83.149,205.601,0.317,Eph.Heptageniidae
10,FEn17w12C04.4.tif,161.935,111.738,184.094,0.229,Eph.Heptageniidae
11,FEn17w12C04.4.tif,121.832,88.905,153.946,0.337,Eph.Heptageniidae
12,FEn17w12C04.4.tif,156.092,124.06,223.984,0.49,Eph.Heptageniidae
13,FEn17w12C04.4.tif,154.408,103.304,187.218,0.219,Eph.Heptageniidae
14,FEn17w12C04.5.tif,125.065,82.958,253.908,0.683,Eph.Heptageniidae
15,FEn17w12C04.5.tif,120.849,59.773,175.186,0.42,Eph.Heptageniidae
16,FEn17w12C04.5.tif,148.014,87.518,184.047,0.567,Eph.Heptageniidae
17,FEn17w12C04.5.tif,143.863,106,178.618,0.239,Eph.Heptageniidae
18,FEn17w12C04.5.tif,129.44,82.722,255,0.592,Eph.Heptageniidae
19,FEn17w12C04.5.tif,115.244,53.912,153.101,0.411,Eph.Heptageniidae
20,FEn17w12C04.5.tif,112.041,75.588,174.012,0.606,Eph.Heptageniidae
21,FEn17w12C04.5.tif,120.89,93.87,148.015,0.306,Eph.Heptageniidae
22,FEn17w12C04.5.tif,129.053,94.446,144.436,0.58,Eph.Heptageniidae
23,FEn17w12C04.6.tif,190.966,120.798,237.732,0.397,Eph.Heptageniidae
24,FEn17w12C04.6.tif,149.606,80.123,229.412,0.635,Eph.Heptageniidae
25,FEn17w12C04.6.tif,147.668,112.186,180.919,0.401,Eph.Heptageniidae
26,FEn17w12C04.6.tif,159.631,102.556,196.901,0.458,Eph.Heptageniidae
27,FEn17w12C04.6.tif,143.732,120.962,170.636,0.359,Eph.Heptageniidae
28,FEn17w12C04.6.tif,179.174,113.294,205.451,0.489,Eph.Heptageniidae
29,FEn17w12C04.6.tif,200.479,150.333,222.383,0.279,Eph.Heptageniidae
30,FEn17w12C04.6.tif,168.15,127.333,223.426,0.244,Eph.Heptageniidae
31,FEn17w12C04.6.tif,150.031,104.952,195.803,0.516,Eph.Heptageniidae
32,FEn17w12C04.6.tif,174.266,118.692,198.35,0.245,Eph.Heptageniidae
33,FEn17w12C04.6.tif,158.398,117.617,207.271,0.268,Eph.Heptageniidae
34,FEn17w12C04.7.tif,224.613,137.045,255,0.383,Eph.Heptageniidae
35,FEn17w12C04.7.tif,180.177,157.333,207.377,0.217,Eph.Heptageniidae
36,FEn17w12C04.7.tif,190.163,117.088,249.77,0.306,Eph.Heptageniidae
37,FEn17w12C04.7.tif,247.697,157.959,255,0.529,Eph.Heptageniidae
38,FEn17w12C04.7.tif,206.791,145.387,255,0.584,Eph.Heptageniidae
39,FEn17w12C04.7.tif,193.957,126.537,251.56,0.055,Eph.Heptageniidae
40,FEn17w12C04.7.tif,219.571,161.333,255,0.223,Eph.Heptageniidae
41,FEn17w12C04.7.tif,243.769,194.769,255,0.326,Eph.Heptageniidae
42,FEn17w12C04.7.tif,226.101,196.17,255,0.325,Eph.Heptageniidae
43,FEn17w12C04.7.tif,218.131,133.741,255,0.239,Eph.Heptageniidae
44,FEn17w12C04.7.tif,174.349,115.239,255,0.395,Eph.Heptageniidae
45,FEn17w12C04.8.tif,97.997,34.491,135.984,0.47,Eph.Heptageniidae
46,FEn17w12C04.8.tif,119.175,81.908,149.484,0.173,Eph.Heptageniidae
47,FEn17w12C04.8.tif,108.018,71.166,136.087,0.21,Eph.Heptageniidae
48,FEn17w12C04.8.tif,110.318,98.548,133.142,0.178,Eph.Heptageniidae
49,FEn17w12C04.8.tif,131.876,101.813,155.293,0.211,Eph.Heptageniidae
50,FEn17w12C04.8.tif,96.99,58.38,136.315,0.223,Eph.Heptageniidae
51,FEn17w12C04.8.tif,147.204,127.411,160.371,0.147,Eph.Heptageniidae
52,FEn17w12C04.8.tif,121.174,79.159,142.251,0.384,Eph.Heptageniidae
53,FEn17w12C04.8.tif,107.674,83.49,125.974,0.172,Eph.Heptageniidae
54,FEn17w12C04.8.tif,126.295,73.191,159.327,0.315,Eph.Heptageniidae
55,FEn17w12C04.8.tif,132.358,98.737,149.183,0.257,Eph.Heptageniidae
56,FEn17w12C04.8.tif,148.87,76.299,173.784,0.342,Eph.Heptageniidae
57,FEn17w12C04.8.tif,133.265,86.448,167.734,0.25,Eph.Heptageniidae
58,FEn17w12C04.8.tif,106.605,57.673,164.515,0.372,Eph.Heptageniidae
59,FEn17w12C04.8.tif,134.634,101.531,177.255,0.176,Eph.Heptageniidae
60,FEn17w12C04.8.tif,130.35,75.221,158.825,0.217,Eph.Heptageniidae
61,FEn17w12C04.8.tif,134.009,105.856,164.357,0.242,Eph.Heptageniidae
62,FEn17w12C04.8.tif,128.347,91.878,176.539,0.298,Eph.Heptageniidae
63,FEn17w12C04.8.tif,140.298,112.589,173.942,0.232,Eph.Heptageniidae
64,FEn17w12C04.9.tif,128.105,98,163.842,0.13,Eph.Heptageniidae
65,FEn17w12C04.9.tif,122.339,102.828,156.932,0.123,Eph.Heptageniidae
66,FEn17w12C04.9.tif,139.513,117.917,159.533,0.147,Eph.Heptageniidae
67,FEn17w12C04.9.tif,149.078,117.626,167.348,0.125,Eph.Heptageniidae
68,FEn17w12C04.9.tif,118.356,82.155,154.872,0.157,Eph.Heptageniidae
69,FEn17w12C04.9.tif,148.278,132.937,162.016,0.107,Eph.Heptageniidae
70,FEn17w12C04.9.tif,137.488,109.253,154.675,0.111,Eph.Heptageniidae
71,FEn17w12C04.9.tif,174.133,146.066,188.99,0.154,Eph.Heptageniidae
72,FEn17w12C04.9.tif,168.237,128.592,195.087,0.183,Eph.Heptageniidae
73,FEn17w12C04.9.tif,126.17,101.897,144.45,0.16,Eph.Heptageniidae
74,FEn17w12C04.9.tif,148.548,114,162.967,0.126,Eph.Heptageniidae
75,FEn17w12C04.9.tif,154.695,127.775,178.565,0.191,Eph.Heptageniidae
76,FEn17w12C04.9.tif,131.32,105.156,156.143,0.166,Eph.Heptageniidae
77,FEn17w12C04.9.tif,152.798,98.601,188.502,0.204,Eph.Heptageniidae
78,FEn17w12C04.9.tif,109.936,70.316,152.209,0.254,Eph.Heptageniidae
79,FEn17w12C04.9.tif,131.115,98.158,154.118,0.117,Eph.Heptageniidae
80,FEn17w12C04.9.tif,161.908,110,189.567,0.288,Eph.Heptageniidae
81,FEn17w12C04.9.tif,129.045,74.272,159.328,0.182,Eph.Heptageniidae
82,FEn17w12C04.9.tif,126.338,99.904,145.467,0.218,Eph.Heptageniidae
83,FEn17w12C04.9.tif,122.26,78.153,157.719,0.227,Eph.Heptageniidae
84,FEn17w12C04.9.tif,129.64,91.479,160.078,0.264,Eph.Heptageniidae
85,FEn17w12C04.9.tif,127.099,101.726,153.74,0.175,Eph.Heptageniidae
86,FEn17w12C04.9.tif,132.838,100.037,158.483,0.211,Eph.Heptageniidae
87,FEn17w12C04.9.tif,122.266,98.62,137.865,0.265,Eph.Heptageniidae
88,FEn17w12C04.9.tif,122.513,95.303,141.992,0.137,Eph.Heptageniidae
89,FEn17w12C04.9.tif,136.974,108.195,154.409,0.245,Eph.Heptageniidae
90,FEn17w12C04.9.tif,160.265,131.9,175.96,0.142,Eph.Heptageniidae
91,FEn17w12C04.9.tif,168.223,121.268,197.712,0.057,Biv.Corbicula
92,FEn17w12C04.9.tif,137.597,118,147.626,0.047,Ostracoda
1,FEn17w12C04.10.tif,150.327,115.774,168.317,0.381,Eph.Heptageniidae
2,FEn17w12C04.10.tif,129.526,74.141,156.333,0.121,Eph.Heptageniidae
3,FEn17w12C04.10.tif,148.973,124.132,165.183,0.138,Eph.Heptageniidae
4,FEn17w12C04.10.tif,149.667,121.667,177.157,0.129,Eph.Heptageniidae
5,FEn17w12C04.10.tif,132.391,103.743,154.277,0.146,Eph.Heptageniidae
1,FEn17w12C04.11.tif,179.879,127.474,237.484,0.371,Dip.ChironomidaeL
2,FEn17w12C04.11.tif,189.402,139.813,234.848,0.419,Dip.ChironomidaeL
3,FEn17w12C04.11.tif,190.472,145.829,220.145,0.251,Dip.ChironomidaeL
4,FEn17w12C04.11.tif,179.828,143.333,216.87,0.15,Dip.ChironomidaeL
5,FEn17w12C04.11.tif,198.463,157.9,244.945,0.338,Dip.ChironomidaeL
6,FEn17w12C04.11.tif,176.087,126.437,226.707,0.309,Dip.ChironomidaeL
7,FEn17w12C04.11.tif,182.366,137.493,227.012,0.32,Dip.ChironomidaeL
8,FEn17w12C04.11.tif,195.604,126.164,233.333,0.194,Dip.ChironomidaeL
9,FEn17w12C04.11.tif,159.305,121.852,191.563,0.208,Dip.ChironomidaeL
10,FEn17w12C04.11.tif,163.019,114.62,212.891,0.266,Dip.ChironomidaeL
11,FEn17w12C04.11.tif,178.302,149.431,196.155,0.112,Dip.ChironomidaeL
12,FEn17w12C04.11.tif,175.022,113,210.029,0.305,Dip.ChironomidaeL
13,FEn17w12C04.11.tif,188.769,154.628,224.255,0.218,Dip.ChironomidaeL
14,FEn17w12C04.11.tif,193.702,121.393,231.807,0.344,Dip.ChironomidaeL
15,FEn17w12C04.11.tif,218.558,144,248.483,0.341,Dip.ChironomidaeL
16,FEn17w12C04.11.tif,224.579,178.227,243.952,0.266,Dip.ChironomidaeL
17,FEn17w12C04.11.tif,235.24,200.667,248.264,0.161,Dip.ChironomidaeL
18,FEn17w12C04.11.tif,214.581,167.793,244.393,0.149,Dip.ChironomidaeL
19,FEn17w12C04.11.tif,216.344,172.146,237.133,0.096,Dip.ChironomidaeL
20,FEn17w12C04.11.tif,226.481,185.334,239.341,0.142,Dip.ChironomidaeL
21,FEn17w12C04.11.tif,215.663,141.634,242.92,0.232,Dip.ChironomidaeL
22,FEn17w12C04.11.tif,174.037,138.926,204.256,0.256,Dip.ChironomidaeL
23,FEn17w12C04.11.tif,173.885,122.626,213.076,0.324,Dip.ChironomidaeL
24,FEn17w12C04.11.tif,212.068,145.291,247.796,0.384,Dip.ChironomidaeL
25,FEn17w12C04.11.tif,202.326,142,232.923,0.311,Dip.ChironomidaeL
26,FEn17w12C04.11.tif,199.47,143.176,253.854,0.399,Dip.ChironomidaeL
27,FEn17w12C04.11.tif,160.97,110.995,186.9,0.342,Col.ElmL
1,FEn17w12C04.12.tif,179.029,137.148,214.664,0.201,Dip.ChironomidaeP
2,FEn17w12C04.12.tif,168.042,76.068,200.416,0.291,Dip.ChironomidaeP
3,FEn17w12C04.12.tif,176.566,77.736,216.991,0.268,Dip.ChironomidaeP
1,FEn17w12C04.12.tif,221.313,145.06,242.667,0.076,Biv.Corbicula
2,FEn17w12C04.12.tif,208.843,122.667,240.375,0.076,Gas.Ancylidae
3,FEn17w12C04.12.tif,173.295,89.182,219.993,0.054,Biv.Corbicula
1,FEn17w12C04.12.tif,146.598,76.355,168.012,0.103,Copepoda.Cyclopoida
2,FEn17w12C04.12.tif,138.215,74.337,175.773,0.104,Copepoda.Cyclopoida
3,FEn17w12C04.12.tif,152.052,113.975,194.383,0.084,Ostracoda
1,FEn17w12C04.12.tif,126.393,58.54,177.014,0.377,Tri.Polycentropidae
2,FEn17w12C04.12.tif,89.485,55.25,143.182,0.194,FLAT WORMS
3,FEn17w12C04.12.tif,162.874,85.701,200.003,0.345,Dip.ChironomidaeL
1,FEn17w12C04.13.tif,124.251,62.492,162.563,0.238,Tri.Polycentropidae
2,FEn17w12C04.13.tif,151.999,90.592,206.492,0.424,Tri.Polycentropidae
3,FEn17w12C04.13.tif,129.4,97.158,152.084,0.196,Tri.Polycentropidae
4,FEn17w12C04.13.tif,122.702,61.789,184.601,0.668,Tri.Polycentropidae
5,FEn17w12C04.13.tif,94.959,43.378,183.13,0.491,Tri.Polycentropidae
6,FEn17w12C04.13.tif,140.286,98.076,189.061,0.303,Tri.Polycentropidae
7,FEn17w12C04.13.tif,133.902,105.667,149.996,0.147,Tri.Polycentropidae
8,FEn17w12C04.13.tif,138.526,100.677,159.05,0.322,Tri.Polycentropidae
9,FEn17w12C04.13.tif,157.723,102,197.435,0.276,Tri.Polycentropidae
1,FEn17w12C04.13.tif,129.206,80,172.791,0.158,Tri.Hydroptilidae
2,FEn17w12C04.13.tif,198.377,153.585,215.052,0.213,Tri.Hydroptilidae
3,FEn17w12C04.13.tif,143.649,88.324,175.762,0.465,Dip.ChironomidaeP
4,FEn17w12C04.13.tif,170.54,111.407,208.029,0.128,Dip.ChironomidaeP
1,FEn17w12C04.13.tif,143.898,94.823,175.515,0.121,Tri.Leptoceridae
1,FEn17w12C04.14.tif,95.92,51.131,153.33,0.54,Eph.Baetidae
2,FEn17w12C04.14.tif,173.546,99.529,198.419,0.241,Eph.Baetidae
3,FEn17w12C04.14.tif,158.466,121.468,176.697,0.203,Eph.Trcorythidae
4,FEn17w12C04.14.tif,148.351,108.333,193.376,0.211,Eph.Trcorythidae
5,FEn17w12C04.14.tif,150.787,104.95,175.069,0.161,Eph.Trcorythidae
6,FEn17w12C04.14.tif,167.8,124,191.317,0.199,Eph.Trcorythidae
7,FEn17w12C04.14.tif,143.626,118.61,177.8,0.235,Eph.Trcorythidae
8,FEn17w12C04.14.tif,135.048,90.222,166.994,0.218,Eph.Trcorythidae
9,FEn17w12C04.14.tif,118.514,63.878,197.517,0.236,Eph.Heptageniidae
1,FEn17w12C04.14.tif,107.281,65.492,142.932,0.369,Gas.Ancylidae
2,FEn17w12C04.14.tif,106.871,83.329,136.046,0.27,Gas.Ancylidae
3,FEn17w12C04.14.tif,72.132,25.464,123.882,0.216,Gas.Ancylidae
4,FEn17w12C04.14.tif,106.479,70.067,136.455,0.216,Gas.Ancylidae
5,FEn17w12C04.14.tif,52.377,24.545,100.656,0.341,Eph.Baetidae
6,FEn17w12C04.14.tif,142.995,102.513,163.446,0.161,Tri.Leptoceridae
1,FEn17w12C04.14.tif,75.432,20.657,113.444,0.208,Tri.Helicophyche
1,FEn17w12C04.15.tif,97.901,29.945,233.906,1.072,Od.Damselflies
2,FEn17w12C04.15.tif,129.46,106.665,154.552,0.431,Od.Damselflies
3,FEn17w12C04.15.tif,139.188,114.404,187.852,0.392,Od.Damselflies
1,FEn17w12D01.1.tif,84.925,42.744,114.443,0.385,Eph.Heptageniidae
2,FEn17w12D01.1.tif,64.123,48.384,91,0.219,Eph.Heptageniidae
3,FEn17w12D01.1.tif,66.669,44.138,119.539,0.231,Eph.Heptageniidae
4,FEn17w12D01.1.tif,105.784,60.753,137.694,0.365,Eph.Heptageniidae
5,FEn17w12D01.1.tif,65.275,43.97,96.863,0.382,Eph.Heptageniidae
6,FEn17w12D01.1.tif,87.147,56.793,135.069,0.2,Eph.Heptageniidae
7,FEn17w12D01.1.tif,72.056,43.703,118.396,0.534,Eph.Heptageniidae
8,FEn17w12D01.1.tif,99.375,60.381,125.53,0.157,Eph.Heptageniidae
9,FEn17w12D01.1.tif,99.654,60.7,137.805,0.165,Eph.Heptageniidae
10,FEn17w12D01.1.tif,92.813,62.099,126.389,0.491,Eph.Heptageniidae
11,FEn17w12D01.1.tif,67.678,47.925,98.801,0.406,Eph.Heptageniidae
12,FEn17w12D01.1.tif,73.397,43.017,115.673,0.296,Eph.Heptageniidae
13,FEn17w12D01.1.tif,65.418,38.171,120.101,0.341,Eph.Heptageniidae
14,FEn17w12D01.1.tif,99.037,77.121,118.327,0.137,Eph.Heptageniidae
15,FEn17w12D01.1.tif,96.529,75.167,141.691,0.251,Eph.Heptageniidae
16,FEn17w12D01.1.tif,89.268,57.763,118.643,0.269,Eph.Heptageniidae
17,FEn17w12D01.2.tif,76.447,53.468,116.87,0.285,Eph.Heptageniidae
18,FEn17w12D01.2.tif,96.07,55.76,111.775,0.232,Eph.Heptageniidae
19,FEn17w12D01.2.tif,86.151,54.504,123.186,0.224,Eph.Heptageniidae
20,FEn17w12D01.2.tif,85.573,49.154,126.818,0.275,Eph.Heptageniidae
21,FEn17w12D01.2.tif,72.207,46.874,155.333,0.217,Eph.Heptageniidae
22,FEn17w12D01.2.tif,88.648,48.465,147.549,0.33,Eph.Heptageniidae
23,FEn17w12D01.2.tif,92.249,57.106,131.333,0.283,Eph.Heptageniidae
24,FEn17w12D01.2.tif,90.543,71.946,111.226,0.205,Eph.Heptageniidae
25,FEn17w12D01.2.tif,78.466,57.379,108.667,0.17,Eph.Heptageniidae
26,FEn17w12D01.2.tif,59.049,37.142,86.915,0.243,Eph.Heptageniidae
27,FEn17w12D01.2.tif,71.412,36.089,114.004,0.462,Eph.Heptageniidae
28,FEn17w12D01.2.tif,61.21,30.732,95.71,0.2,Eph.Heptageniidae
29,FEn17w12D01.2.tif,87.753,54.83,104.802,0.316,Eph.Heptageniidae
30,FEn17w12D01.2.tif,104.688,77.542,155,0.181,Eph.Heptageniidae
31,FEn17w12D01.2.tif,85.018,44.79,154.153,0.201,Eph.Heptageniidae
32,FEn17w12D01.2.tif,107.045,87.886,124.541,0.137,Eph.Heptageniidae
33,FEn17w12D01.2.tif,116.622,104.958,127.65,0.104,Eph.Heptageniidae
34,FEn17w12D01.2.tif,84.797,49.661,118.112,0.19,Eph.Heptageniidae
35,FEn17w12D01.2.tif,91.624,56.079,119.773,0.275,Eph.Heptageniidae
36,FEn17w12D01.2.tif,93.751,70.461,139.689,0.494,Eph.Heptageniidae
37,FEn17w12D01.2.tif,87.307,50.006,125.885,0.258,Eph.Heptageniidae
38,FEn17w12D01.2.tif,105.33,75.378,144.333,0.24,Eph.Heptageniidae
39,FEn17w12D01.3.tif,73.828,43.346,123.068,0.243,Eph.Heptageniidae
40,FEn17w12D01.3.tif,74.546,34.671,117.33,0.309,Eph.Heptageniidae
41,FEn17w12D01.3.tif,78.169,44.267,105.714,0.162,Eph.Heptageniidae
42,FEn17w12D01.3.tif,69.542,44.945,94.79,0.265,Eph.Heptageniidae
43,FEn17w12D01.3.tif,58.672,23.008,86.598,0.136,Eph.Heptageniidae
44,FEn17w12D01.3.tif,67.254,36.907,93.554,0.41,Eph.Heptageniidae
45,FEn17w12D01.3.tif,99.009,66.467,134.06,0.138,Eph.Heptageniidae
46,FEn17w12D01.3.tif,74.309,46.211,104.469,0.213,Eph.Heptageniidae
47,FEn17w12D01.3.tif,110.114,95.325,129.51,0.122,Eph.Heptageniidae
48,FEn17w12D01.3.tif,86.378,56.678,120.402,0.172,Eph.Heptageniidae
49,FEn17w12D01.3.tif,93.025,60.914,126.591,0.358,Eph.Heptageniidae
50,FEn17w12D01.3.tif,122.266,91.833,139.638,0.195,Eph.Heptageniidae
51,FEn17w12D01.3.tif,111.184,82.368,128.398,0.192,Eph.Heptageniidae
52,FEn17w12D01.3.tif,106.391,91.496,129.279,0.141,Eph.Heptageniidae
53,FEn17w12D01.3.tif,92.688,55.54,119.015,0.252,Eph.Heptageniidae
54,FEn17w12D01.3.tif,101.455,61.769,131.431,0.294,Eph.Heptageniidae
55,FEn17w12D01.3.tif,95.377,77.259,128.012,0.141,Eph.Heptageniidae
56,FEn17w12D01.3.tif,75.774,42.584,123.684,0.419,Eph.Heptageniidae
57,FEn17w12D01.3.tif,92.929,59.741,136.364,0.336,Eph.Heptageniidae
58,FEn17w12D01.3.tif,93.199,65,126,0.16,Eph.Heptageniidae
59,FEn17w12D01.3.tif,107.441,65.287,123.718,0.245,Eph.Heptageniidae
60,FEn17w12D01.3.tif,88.92,49.562,126.711,0.38,Eph.Heptageniidae
61,FEn17w12D01.3.tif,74.881,58.646,88.366,0.185,Eph.Heptageniidae
62,FEn17w12D01.3.tif,74.745,39.991,124.667,0.47,Eph.Heptageniidae
63,FEn17w12D01.4.tif,76.325,43.555,92.616,0.253,Eph.Heptageniidae
64,FEn17w12D01.4.tif,75.597,30.734,95.044,0.188,Eph.Heptageniidae
65,FEn17w12D01.4.tif,64.8,28.18,89.245,0.163,Eph.Heptageniidae
66,FEn17w12D01.4.tif,89.296,68.219,123.341,0.152,Eph.Heptageniidae
67,FEn17w12D01.4.tif,82.337,51.067,107.678,0.194,Eph.Heptageniidae
68,FEn17w12D01.4.tif,78.108,66.921,101.188,0.297,Eph.Heptageniidae
69,FEn17w12D01.4.tif,78.53,50.293,102.225,0.406,Eph.Heptageniidae
70,FEn17w12D01.4.tif,87.585,67.214,104.973,0.239,Eph.Heptageniidae
71,FEn17w12D01.4.tif,85.507,62.471,122.024,0.229,Eph.Heptageniidae
72,FEn17w12D01.4.tif,103.928,91.221,117.744,0.099,Eph.Heptageniidae
73,FEn17w12D01.4.tif,74.872,38.148,100.131,0.184,Eph.Heptageniidae
74,FEn17w12D01.4.tif,64.751,25.916,110.688,1.025,Eph.Heptageniidae
75,FEn17w12D01.4.tif,110.67,70.19,163.655,0.339,Eph.Heptageniidae
76,FEn17w12D01.4.tif,97.231,46.406,154.982,0.447,Eph.Heptageniidae
77,FEn17w12D01.4.tif,74.814,42.775,115.069,0.34,Eph.Heptageniidae
78,FEn17w12D01.5.tif,104.44,64.943,129.987,0.22,Eph.Heptageniidae
79,FEn17w12D01.5.tif,90.082,70.411,102.776,0.136,Eph.Heptageniidae
80,FEn17w12D01.5.tif,94.362,48.775,118.653,0.461,Eph.Heptageniidae
81,FEn17w12D01.5.tif,104.062,85.736,130.049,0.15,Eph.Heptageniidae
82,FEn17w12D01.5.tif,122.077,111.549,139.437,0.059,Eph.Heptageniidae
83,FEn17w12D01.5.tif,78.613,53.351,112.153,0.554,Eph.Heptageniidae
84,FEn17w12D01.5.tif,105.566,89.424,137.14,0.096,Eph.Heptageniidae
85,FEn17w12D01.5.tif,82.146,52.92,110.854,0.408,Eph.Heptageniidae
86,FEn17w12D01.5.tif,91.086,51.321,108.66,0.255,Eph.Heptageniidae
87,FEn17w12D01.5.tif,95.519,78.817,114.333,0.209,Eph.Heptageniidae
88,FEn17w12D01.5.tif,104.11,78.17,157.973,0.186,Eph.Heptageniidae
89,FEn17w12D01.5.tif,143.177,121.646,154.305,0.076,Eph.Heptageniidae
90,FEn17w12D01.5.tif,100.581,76.791,129.667,0.247,Eph.Heptageniidae
91,FEn17w12D01.5.tif,101.612,73.513,155.21,0.36,Eph.Heptageniidae
92,FEn17w12D01.5.tif,93.291,53.366,118.707,0.385,Eph.Heptageniidae
93,FEn17w12D01.6.tif,90.957,64.486,127.711,0.184,Eph.Heptageniidae
94,FEn17w12D01.6.tif,121.74,79.979,143.211,0.17,Eph.Heptageniidae
95,FEn17w12D01.6.tif,129.259,66.181,168.149,0.154,Eph.Heptageniidae
96,FEn17w12D01.6.tif,108.871,89.044,144.436,0.179,Eph.Heptageniidae
97,FEn17w12D01.6.tif,107.38,92.99,122.854,0.105,Eph.Heptageniidae
98,FEn17w12D01.7.tif,62.756,29.684,121.416,0.275,Eph.Heptageniidae
99,FEn17w12D01.7.tif,63.495,32.956,101.17,0.193,Eph.Heptageniidae
1,FEn17w12D01.7.tif,79.341,62.821,114.333,0.149,Eph.Trcorythidae
2,FEn17w12D01.7.tif,82.846,60.667,105.571,0.153,Eph.Trcorythidae
3,FEn17w12D01.7.tif,76.387,29.609,112,0.195,Eph.Trcorythidae
4,FEn17w12D01.7.tif,72.552,60.826,109,0.166,Eph.Trcorythidae
5,FEn17w12D01.7.tif,100.529,72.756,148.667,0.161,Eph.Trcorythidae
6,FEn17w12D01.7.tif,82.816,57.417,117.333,0.245,Eph.Trcorythidae
7,FEn17w12D01.7.tif,77.023,58.853,128.167,0.198,Eph.Trcorythidae
8,FEn17w12D01.7.tif,97.097,83.613,114.933,0.16,Eph.Trcorythidae
9,FEn17w12D01.7.tif,118.423,93.333,139.498,0.131,Eph.Trcorythidae
10,FEn17w12D01.7.tif,82.941,49.643,110.157,0.213,Eph.Trcorythidae
11,FEn17w12D01.7.tif,101.991,26.228,131.944,0.158,Eph.Trcorythidae
12,FEn17w12D01.7.tif,88.83,66.715,111.256,0.149,Eph.Trcorythidae
1,FEn17w12D01.7.tif,85.911,62.845,108.333,0.082,Biv.Corbicula
2,FEn17w12D01.7.tif,114.903,103.921,135.333,0.058,Biv.Corbicula
3,FEn17w12D01.7.tif,100.133,74.953,129.667,0.069,Biv.Corbicula
4,FEn17w12D01.7.tif,87.831,39.622,133.394,0.062,Biv.Corbicula
1,FEn17w12D01.8.tif,34.707,19.212,77.825,1.738,Megaloptera.miscM
2,FEn17w12D01.8.tif,76.576,58.058,105.333,0.578,Od.Damselflies
3,FEn17w12D01.8.tif,53.505,33.518,85.424,1.221,Od.Damselflies
4,FEn17w12D01.8.tif,82.92,55.503,113.423,0.389,Od.Damselflies
5,FEn17w12D01.8.tif,104.057,71.846,122.967,0.189,Od.Damselflies
6,FEn17w12D01.8.tif,104.536,84.675,145.689,0.345,Od.Damselflies
7,FEn17w12D01.8.tif,106.673,87.549,151.324,0.228,Eph.Trcorythidae
1,FEn17w12D01.9.tif,79.665,60.993,114,0.26,Gas.Ancylidae
2,FEn17w12D01.9.tif,91.758,71.124,150.333,0.146,Gas.Ancylidae
3,FEn17w12D01.9.tif,47.597,32.777,75.932,0.485,Gas.Ancylidae
4,FEn17w12D01.9.tif,81.01,66.723,102.865,0.244,Gas.Ancylidae
5,FEn17w12D01.9.tif,80.751,49.135,117.033,0.253,Gas.Ancylidae
6,FEn17w12D01.9.tif,122.967,108.559,157.085,0.147,Gas.Ancylidae
7,FEn17w12D01.9.tif,72.555,52.345,115.671,0.159,Gas.Ancylidae
1,FEn17w12D01.9.tif,81.752,45.166,162.493,0.536,Eph.Baetidae
2,FEn17w12D01.9.tif,136.722,117.108,155.811,0.126,Eph.Heptageniidae
3,FEn17w12D01.9.tif,128.096,95.667,145.9,0.201,Eph.Heptageniidae
4,FEn17w12D01.9.tif,129.066,112.189,155,0.097,Eph.Trcorythidae
1,FEn17w12D01.9.tif,120.498,107.86,128.325,0.149,Od.Damselflies
2,FEn17w12D01.9.tif,131.197,120.058,163,0.15,Od.Damselflies
3,FEn17w12D01.9.tif,135.293,122.704,150.444,0.154,Od.Damselflies
